date,cityid,case_rate,death_rate,new_case_rate,new_death_rate
2020-06-14,9,389,26.3,1.81,.0824
2020-06-14,10,349,9.37,8.04,.129
2020-06-14,11,220,4.39,7.71,.0713
2020-06-14,12,166,7.88,1.89,.0519
2020-06-14,13,1245,153,2.96,.343
2020-06-14,14,1536,95,7.3,.767
2020-06-14,15,537,25,6.12,.325
2020-06-14,16,357,8.16,9.51,.0785
2020-06-14,17,642,11.3,20.9,.219
2020-06-14,18,1117,71.9,5.02,.385
2020-06-14,19,208,5.95,2.95,.0447
2020-06-14,20,723,16.1,13.2,.32
2020-06-14,21,332,5.1,2.93,.0324
2020-06-14,22,457,11.9,7.8,.17
2020-06-14,23,1129,50.7,11.1,.481
2020-06-14,24,187,8.37,4.15,.0527
2020-06-14,25,2405,118,5.94,.462
2020-06-14,26,200,8.03,4.08,0
2020-06-14,27,433,26,5.22,.41
2020-06-14,28,870,49.5,4.4,.413
2020-06-14,29,1384,73,8.81,.526
2020-06-14,30,992,12.1,15,.226
2020-06-14,31,1006,37,10.3,.363
2020-06-14,32,249,11.8,2.12,.105
2020-06-14,33,373,21.3,11.1,.246
2020-06-14,34,255,5.2,6.08,.129
2020-06-14,35,113,4.06,1.69,.0368
2020-06-14,36,480,26.8,3.8,.443
2020-06-14,37,240,4.13,3.31,.0406
2020-06-14,38,807,30.4,12.5,.315
2020-06-14,39,272,3.78,9.84,.0257
2020-06-14,40,1014,10.5,15.7,.325
2020-06-14,41,260,6.7,3.81,.0684
2020-06-14,42,805,56.6,9.24,.451
2020-06-14,43,245,6.73,8.39,.0873
2020-06-14,44,1895,133,5.97,.22
2020-06-14,45,144,4.84,2.52,.111
2020-06-14,46,419,25.2,3.67,.497
2020-06-14,47,366,6.11,8.9,.143
2020-06-14,48,50.6,1.13,.762,0
2020-06-14,49,185,4.57,1.6,0
2020-06-14,50,630,8.01,13.9,.148
2020-06-14,51,198,6,2.83,.0635
2020-06-14,52,268,14.2,1.94,.119
2020-06-14,53,240,9.52,8.24,.0439
2020-06-15,1,735,29.1,13,.386
2020-06-15,2,2579,259,4.95,.418
2020-06-15,3,1654,81.7,6.56,.685
2020-06-15,4,367,6.03,7.17,.0667
2020-06-15,5,432,12.4,17.1,.21
2020-06-15,6,290,9.59,4.24,.0342
2020-06-15,7,552,10.8,11.9,.114
2020-06-15,8,389,16.7,7.71,.101
2020-06-15,9,391,26.4,1.84,.0824
2020-06-15,10,357,9.37,7.67,.129
2020-06-15,11,222,4.44,7.87,.0784
2020-06-15,12,168,7.88,1.9,.0445
2020-06-15,13,1247,153,2.76,.302
2020-06-15,14,1545,95.3,7.07,.794
2020-06-15,15,547,25.2,6.68,.347
2020-06-15,16,366,8.32,9.52,.0897
2020-06-15,17,659,11.8,21.1,.27
2020-06-15,18,1131,72.3,6.43,.415
2020-06-15,19,212,5.95,3.37,.0298
2020-06-15,20,742,16.3,14.5,.305
2020-06-15,21,335,5.1,2.8,.0324
2020-06-15,22,466,12.2,7.8,.187
2020-06-15,23,1138,50.7,10.9,.457
2020-06-15,24,192,8.37,4.52,.0527
2020-06-15,25,2405,118,5.44,.355
2020-06-15,26,206,8.03,4.64,0
2020-06-15,27,439,24.5,4.83,.168
2020-06-15,28,877,50.1,4.68,.314
2020-06-15,29,1388,73,8.3,.486
2020-06-15,30,1035,12.7,19.7,.309
2020-06-15,31,1016,37,10.3,.378
2020-06-15,32,251,11.8,2.21,.105
2020-06-15,33,377,21.3,10.8,.246
2020-06-15,34,271,5.5,7.01,.129
2020-06-15,35,116,4.06,1.9,.0184
2020-06-15,36,485,27.3,3.63,.457
2020-06-15,37,247,4.13,3.5,.0203
2020-06-15,38,817,30.4,12.8,.31
2020-06-15,39,280,3.87,10.1,.0257
2020-06-15,40,1026,10.7,16.1,.35
2020-06-15,41,263,6.7,3.66,.0684
2020-06-15,42,812,56.9,9.04,.44
2020-06-15,43,260,6.73,9.37,.0776
2020-06-15,44,1900,133,6.37,.256
2020-06-15,45,148,4.84,2.88,.083
2020-06-15,46,423,25.5,3.59,.37
2020-06-15,47,375,6.11,9.09,.127
2020-06-15,48,51.4,1.13,.865,0
2020-06-15,49,190,4.57,2.11,0
2020-06-15,50,647,8.19,14.7,.148
2020-06-15,51,200,6,2.83,.0635
2020-06-15,52,269,14.3,1.57,.0992
2020-06-15,53,254,9.52,10,.0439
2020-06-16,1,748,29.5,13.2,.359
2020-06-16,2,2583,259,4.92,.382
2020-06-16,3,1661,82.6,6.29,.674
2020-06-16,4,376,6.13,7.48,.0818
2020-06-16,5,463,12.7,20.4,.204
2020-06-16,6,293,9.68,4.28,.0471
2020-06-16,7,563,11.1,11.9,.119
2020-06-16,8,404,16.8,8.53,.0945
2020-06-16,9,393,26.5,2.02,.0951
2020-06-16,10,363,9.42,8.21,.0951
2020-06-16,11,244,4.44,9.72,.0642
2020-06-16,12,169,7.94,1.76,.0222
2020-06-16,13,1248,153,2.22,.196
2020-06-16,14,1552,95.8,6.94,.74
2020-06-16,15,554,25.4,6.75,.336
2020-06-16,16,375,8.32,8.91,.0785
2020-06-16,17,673,12.1,22.2,.244
2020-06-16,18,1135,72.5,5.79,.341
2020-06-16,19,221,6.16,4.3,.0746
2020-06-16,20,758,16.5,14.9,.305
2020-06-16,21,337,5.22,2.88,.0324
2020-06-16,22,470,13,7.42,.272
2020-06-16,23,1144,51.2,10.3,.409
2020-06-16,24,197,8.37,4.64,.0351
2020-06-16,25,2409,118,5.33,.302
2020-06-16,26,210,8.03,4.82,0
2020-06-16,27,439,24.9,3.3,.224
2020-06-16,28,880,49.9,4.42,.275
2020-06-16,29,1391,73.7,6.96,.506
2020-06-16,30,1060,13,19.4,.206
2020-06-16,31,1023,37.2,10.2,.317
2020-06-16,32,255,11.8,2.55,.0841
2020-06-16,33,413,21.6,15.9,.191
2020-06-16,34,279,5.71,7.18,.129
2020-06-16,35,118,4.06,1.85,.0184
2020-06-16,36,484,27.7,2.99,.309
2020-06-16,37,251,4.13,3.41,.0203
2020-06-16,38,837,31.2,14.5,.384
2020-06-16,39,291,3.87,10.2,.0128
2020-06-16,40,1043,11.9,16,.475
2020-06-16,41,269,6.7,4.24,.0171
2020-06-16,42,816,57.2,8.53,.429
2020-06-16,43,274,7,10.7,.0971
2020-06-16,44,1904,134,6.63,.33
2020-06-16,45,153,4.84,2.82,.083
2020-06-16,46,427,25.7,3.84,.359
2020-06-16,47,385,6.33,9.24,.111
2020-06-16,48,51.8,1.13,.836,0
2020-06-16,49,197,4.57,2.94,0
2020-06-16,50,659,8.27,14.9,.135
2020-06-16,51,202,6,2.98,0
2020-06-16,52,272,14.7,1.59,.139
2020-06-16,53,265,9.82,10.3,.0658
2020-06-17,1,769,29.8,14.4,.317
2020-06-17,2,2587,260,4.8,.358
2020-06-17,3,1667,83.6,6.3,.696
2020-06-17,4,385,6.32,7.9,.094
2020-06-17,5,497,12.9,22.3,.191
2020-06-17,6,297,9.8,4.35,.0642
2020-06-17,7,579,11.5,12.5,.152
2020-06-17,8,411,17,8.84,.12
2020-06-17,9,395,26.3,2.12,.0698
2020-06-17,10,372,9.46,8.31,.0679
2020-06-17,11,257,4.49,10.7,.0713
2020-06-17,12,171,7.94,1.9,.0222
2020-06-17,13,1253,153,2.67,.188
2020-06-17,14,1556,96.5,6.35,.667
2020-06-17,15,559,25.6,6.77,.26
2020-06-17,16,392,8.48,9.89,.101
2020-06-17,17,681,12.1,21.9,.193
2020-06-17,18,1139,72.8,5.94,.326
2020-06-17,19,229,6.16,5.16,.0597
2020-06-17,20,773,16.4,15.6,.274
2020-06-17,21,339,5.33,2.8,.0486
2020-06-17,22,477,13.5,7.1,.34
2020-06-17,23,1158,51.7,10.5,.433
2020-06-17,24,201,8.37,4.67,.0351
2020-06-17,25,2417,119,5.95,.409
2020-06-17,26,220,8.15,5.7,.0179
2020-06-17,27,450,25.3,4.19,.261
2020-06-17,28,886,50.1,4.73,.138
2020-06-17,29,1395,74.1,6.27,.486
2020-06-17,30,1078,13.1,18.8,.226
2020-06-17,31,1038,37.6,9.92,.302
2020-06-17,32,258,11.9,2.71,.0841
2020-06-17,33,419,21.9,14.1,.177
2020-06-17,34,290,6.11,8.32,.172
2020-06-17,35,122,4.32,2.3,.046
2020-06-17,36,497,28.1,4.07,.349
2020-06-17,37,256,4.27,3.58,.0406
2020-06-17,38,857,31.3,15.8,.347
2020-06-17,39,303,3.87,10.7,.0128
2020-06-17,40,1058,12.1,17.3,.4
2020-06-17,41,272,6.94,4.27,.0513
2020-06-17,42,823,57.4,8.36,.384
2020-06-17,43,290,7.07,12.1,.0971
2020-06-17,44,1912,134,6.59,.366
2020-06-17,45,157,4.84,2.77,.083
2020-06-17,46,432,25.8,3.76,.243
2020-06-17,47,391,6.44,9.05,.111
2020-06-17,48,52.1,1.13,.836,0
2020-06-17,49,205,4.57,3.92,0
2020-06-17,50,676,8.53,15.1,.172
2020-06-17,51,205,6.22,3.17,.0317
2020-06-17,52,278,15.7,2.24,.258
2020-06-17,53,280,9.82,11.3,.0658
2020-06-18,1,779,30.2,13.3,.305
2020-06-18,2,2591,260,4.7,.351
2020-06-18,3,1673,84.1,6.11,.616
2020-06-18,4,394,6.47,8.15,.115
2020-06-18,5,533,13.3,24.7,.21
2020-06-18,6,304,9.92,4.68,.0813
2020-06-18,7,594,11.6,13,.163
2020-06-18,8,421,17.1,9.04,.0756
2020-06-18,9,399,26.6,2.56,.0888
2020-06-18,10,385,9.75,8.66,.102
2020-06-18,11,278,4.59,12.2,.0713
2020-06-18,12,174,7.94,2.22,.0222
2020-06-18,13,1256,153,2.55,.131
2020-06-18,14,1561,97.2,5.56,.622
2020-06-18,15,569,26,6.98,.239
2020-06-18,16,392,8.48,8.44,.0785
2020-06-18,17,703,12.2,21.2,.167
2020-06-18,18,1138,73.2,5.39,.252
2020-06-18,19,241,6.26,6.2,.0447
2020-06-18,20,778,16.9,14.1,.335
2020-06-18,21,343,5.33,2.92,.0486
2020-06-18,22,487,14.2,7.46,.374
2020-06-18,23,1165,52.1,9.56,.409
2020-06-18,24,205,8.37,4.59,.0351
2020-06-18,25,2423,120,5.01,.444
2020-06-18,26,233,8.15,7.17,.0179
2020-06-18,27,454,25.6,4.7,.13
2020-06-18,28,893,50.3,5.13,.157
2020-06-18,29,1403,74.7,6.36,.506
2020-06-18,30,1088,13.4,19,.247
2020-06-18,31,1057,38.1,11.7,.211
2020-06-18,32,260,12.1,2.33,.105
2020-06-18,33,447,22.4,16.4,.232
2020-06-18,34,306,6.21,9.48,.157
2020-06-18,35,125,4.32,2.49,.0368
2020-06-18,36,500,28.3,3.95,.376
2020-06-18,37,260,4.27,3.6,.0406
2020-06-18,38,878,31.6,17.4,.321
2020-06-18,39,315,3.87,10.1,.0128
2020-06-18,40,1077,12.6,17.6,.35
2020-06-18,41,279,7,4.44,.0598
2020-06-18,42,830,57.8,7.87,.361
2020-06-18,43,313,7.13,13.9,.0873
2020-06-18,44,1912,134,6.04,.293
2020-06-18,45,159,4.84,2.88,.0554
2020-06-18,46,438,26.5,4.01,.278
2020-06-18,47,400,6.67,9.11,.111
2020-06-18,48,54,1.13,.997,0
2020-06-18,49,217,4.57,5.25,0
2020-06-18,50,701,8.62,16.7,.16
2020-06-18,51,208,6,3.3,0
2020-06-18,52,281,15.8,2.32,.278
2020-06-18,53,299,9.98,12.6,.0658
2020-06-19,1,793,30.5,13,.329
2020-06-19,2,2596,260,4.65,.327
2020-06-19,3,1681,84.7,6.39,.558
2020-06-19,4,419,6.6,10.8,.121
2020-06-19,5,580,13.7,28.6,.252
2020-06-19,6,312,9.95,5.22,.0813
2020-06-19,7,609,11.8,13.3,.168
2020-06-19,8,435,17.2,9.69,.0819
2020-06-19,9,404,26.7,2.87,.0888
2020-06-19,10,396,9.85,8.23,.109
2020-06-19,11,298,4.79,13.9,.0856
2020-06-19,12,176,7.94,2.08,.0148
2020-06-19,13,1259,153,2.74,.139
2020-06-19,14,1568,97.8,5.53,.568
2020-06-19,15,576,26.4,7.29,.25
2020-06-19,16,415,8.48,10.9,.0449
2020-06-19,17,735,12.3,20.9,.18
2020-06-19,18,1141,73.7,4.64,.326
2020-06-19,19,259,6.26,8.37,.0447
2020-06-19,20,813,17.1,17.9,.137
2020-06-19,21,347,5.33,2.92,.0486
2020-06-19,22,498,14.2,8.22,.357
2020-06-19,23,1171,52.2,9.15,.385
2020-06-19,24,211,8.37,4.82,.0176
2020-06-19,25,2425,121,4.34,.533
2020-06-19,26,244,8.15,7.69,.0179
2020-06-19,27,460,25.6,4.66,-.0559
2020-06-19,28,903,50.3,6.05,.118
2020-06-19,29,1410,75.1,6.03,.486
2020-06-19,30,1110,13.4,20,.185
2020-06-19,31,1067,38.3,11.7,.196
2020-06-19,32,262,12.1,2.27,.105
2020-06-19,33,479,22.9,19,.246
2020-06-19,34,319,6.61,10.1,.2
2020-06-19,35,127,4.32,2.5,.0368
2020-06-19,36,508,28.6,4.44,.322
2020-06-19,37,266,4.27,3.9,.0406
2020-06-19,38,897,31.8,18.4,.289
2020-06-19,39,322,3.87,10.2,.0257
2020-06-19,40,1095,13.5,16.4,.425
2020-06-19,41,283,7.06,4.15,.0684
2020-06-19,42,838,58.5,7.6,.361
2020-06-19,43,338,7.41,16.4,.0971
2020-06-19,44,1909,135,4.72,.366
2020-06-19,45,164,4.84,3.27,.0554
2020-06-19,46,444,27,4.27,.347
2020-06-19,47,413,6.67,9.14,.0952
2020-06-19,48,56.5,1.13,1.16,0
2020-06-19,49,228,4.57,6.62,0
2020-06-19,50,724,8.79,17.7,.111
2020-06-19,51,211,6,3.27,0
2020-06-19,52,286,16.1,2.84,.278
2020-06-19,53,318,9.98,13.7,.0658
2020-06-20,1,813,31,13.7,.313
2020-06-20,2,2601,261,4.39,.288
2020-06-20,3,1687,85.2,6.39,.602
2020-06-20,4,443,6.83,13.1,.142
2020-06-20,5,631,14.1,33.5,.268
2020-06-20,6,316,10.1,5.01,.0813
2020-06-20,7,624,11.9,13.6,.163
2020-06-20,8,453,17.5,10.7,.126
2020-06-20,9,407,26.8,2.95,.0634
2020-06-20,10,405,9.89,8.55,.0951
2020-06-20,11,317,4.79,15,.057
2020-06-20,12,179,7.94,2.23,.0148
2020-06-20,13,1264,154,3.05,.147
2020-06-20,14,1568,98,4.54,.451
2020-06-20,15,584,27.1,7.2,.304
2020-06-20,16,448,8.56,13.9,.0561
2020-06-20,17,767,12.5,21.2,.18
2020-06-20,18,1143,73.9,4.29,.296
2020-06-20,19,281,6.26,10.9,.0447
2020-06-20,20,826,17.4,18,.183
2020-06-20,21,347,5.33,2.46,.0486
2020-06-20,22,517,14.3,9.29,.34
2020-06-20,23,1180,52.7,8.69,.385
2020-06-20,24,215,8.37,4.59,.0176
2020-06-20,25,2429,121,4.07,.533
2020-06-20,26,250,8.15,7.69,.0179
2020-06-20,27,464,25.6,4.43,-.0559
2020-06-20,28,908,50.5,5.93,.138
2020-06-20,29,1415,75.2,5.57,.405
2020-06-20,30,1150,13.7,24,.226
2020-06-20,31,1075,39.2,11,.317
2020-06-20,32,264,12.1,2.31,.0841
2020-06-20,33,507,23.1,19.4,.259
2020-06-20,34,325,6.61,9.98,.2
2020-06-20,35,133,4.32,3.25,.0368
2020-06-20,36,512,28.6,4.62,.269
2020-06-20,37,272,4.27,4.55,.0203
2020-06-20,38,923,32.2,18.1,.273
2020-06-20,39,345,3.96,10.9,.0385
2020-06-20,40,1095,13.5,13.1,.425
2020-06-20,41,289,7.06,5.03,.0684
2020-06-20,42,846,58.8,7.18,.361
2020-06-20,43,361,7.74,17.6,.146
2020-06-20,44,1920,136,4.28,.476
2020-06-20,45,168,4.84,3.54,0
2020-06-20,46,450,27.2,4.75,.301
2020-06-20,47,422,6.67,9.49,.0793
2020-06-20,48,57.2,1.13,.997,0
2020-06-20,49,242,4.57,8.13,0
2020-06-20,50,751,8.79,18.8,.111
2020-06-20,51,212,6,2.76,0
2020-06-20,52,289,16.1,3.05,.278
2020-06-20,53,339,10.1,14.9,.0877
2020-06-21,1,831,31.1,14.8,.303
2020-06-21,2,2605,261,4.39,.3
2020-06-21,3,1693,85.5,6.3,.596
2020-06-21,4,447,6.9,13,.152
2020-06-21,5,672,14.1,36.4,.258
2020-06-21,6,325,10.1,5.79,.077
2020-06-21,7,639,11.9,14.2,.163
2020-06-21,8,463,17.6,11,.126
2020-06-21,9,410,26.7,3.06,.0571
2020-06-21,10,426,9.89,11,.0747
2020-06-21,11,344,4.84,17.7,.0642
2020-06-21,12,184,8.04,2.59,.0222
2020-06-21,13,1267,154,3.18,.139
2020-06-21,14,1568,98,4.54,.433
2020-06-21,15,592,27.2,7.79,.315
2020-06-21,16,487,8.63,18.7,.0673
2020-06-21,17,788,12.7,20.9,.193
2020-06-21,18,1147,74,4.27,.296
2020-06-21,19,303,6.26,13.6,.0447
2020-06-21,20,845,17.4,17.4,.183
2020-06-21,21,347,5.33,2.11,.0324
2020-06-21,22,535,14.3,11.1,.34
2020-06-21,23,1190,52.7,8.76,.289
2020-06-21,24,226,8.37,5.5,0
2020-06-21,25,2432,122,3.84,.498
2020-06-21,26,263,8.15,8.99,.0179
2020-06-21,27,467,25.6,4.83,-.0559
2020-06-21,28,912,50.5,5.89,.138
2020-06-21,29,1420,75.5,5.12,.364
2020-06-21,30,1160,13.7,24,.226
2020-06-21,31,1086,39.2,11.4,.317
2020-06-21,32,266,12.1,2.36,.0421
2020-06-21,33,513,23.1,19.9,.259
2020-06-21,34,325,6.61,9.98,.2
2020-06-21,35,139,4.32,3.75,.0368
2020-06-21,36,517,28.6,5.24,.255
2020-06-21,37,273,4.27,4.69,.0203
2020-06-21,38,949,32.5,20.4,.31
2020-06-21,39,349,3.96,11.1,.0257
2020-06-21,40,1125,14,15.8,.5
2020-06-21,41,289,7.12,4.15,.0598
2020-06-21,42,856,59,7.21,.35
2020-06-21,43,379,7.74,19.1,.146
2020-06-21,44,1927,136,4.58,.403
2020-06-21,45,171,4.84,3.79,0
2020-06-21,46,456,27.4,5.3,.312
2020-06-21,47,433,6.67,9.66,.0793
2020-06-21,48,58.1,1.13,1.07,0
2020-06-21,49,242,4.57,8.13,0
2020-06-21,50,765,8.79,19.3,.111
2020-06-21,51,220,6,3.11,0
2020-06-21,52,292,16.1,3.35,.278
2020-06-21,53,361,10.1,17.2,.0877
2020-06-22,1,856,31.2,17.3,.3
2020-06-22,2,2609,261,4.24,.336
2020-06-22,3,1697,85.9,6.21,.602
2020-06-22,4,489,7.04,17.5,.145
2020-06-22,5,706,14.1,39.1,.245
2020-06-22,6,334,10.1,6.36,.077
2020-06-22,7,656,12,15,.173
2020-06-22,8,475,17.6,12.3,.132
2020-06-22,9,412,26.8,3.02,.0634
2020-06-22,10,434,9.99,11.1,.0883
2020-06-22,11,358,4.84,19.4,.057
2020-06-22,12,187,8.04,2.79,.0222
2020-06-22,13,1269,154,3.16,.155
2020-06-22,14,1586,98,5.78,.397
2020-06-22,15,601,27.2,7.74,.282
2020-06-22,16,498,8.79,18.8,.0673
2020-06-22,17,807,12.9,21,.154
2020-06-22,18,1149,74.1,2.64,.267
2020-06-22,19,322,6.26,15.7,.0447
2020-06-22,20,860,17.6,16.9,.183
2020-06-22,21,362,5.44,3.78,.0486
2020-06-22,22,543,14.3,10.9,.306
2020-06-22,23,1197,53.2,8.4,.361
2020-06-22,24,228,8.37,5.15,0
2020-06-22,25,2434,122,4.14,.498
2020-06-22,26,269,8.15,9.03,.0179
2020-06-22,27,471,25.6,4.58,.149
2020-06-22,28,916,50.5,5.64,.0589
2020-06-22,29,1425,75.8,5.24,.405
2020-06-22,30,1180,13.8,20.7,.165
2020-06-22,31,1095,39.2,11.3,.317
2020-06-22,32,269,12.1,2.59,.0421
2020-06-22,33,533,23.1,22.4,.259
2020-06-22,34,349,6.71,11.1,.172
2020-06-22,35,144,4.32,4.13,.0368
2020-06-22,36,536,28.6,7.36,.188
2020-06-22,37,277,4.41,4.23,.0406
2020-06-22,38,966,32.5,21.3,.305
2020-06-22,39,368,3.96,12.5,.0128
2020-06-22,40,1136,14,15.7,.475
2020-06-22,41,301,7.18,5.42,.0684
2020-06-22,42,863,59,7.21,.305
2020-06-22,43,406,7.81,20.8,.155
2020-06-22,44,1932,136,4.58,.366
2020-06-22,45,174,4.84,3.65,0
2020-06-22,46,464,27.4,5.95,.278
2020-06-22,47,442,6.67,9.49,.0793
2020-06-22,48,58.3,1.13,.982,0
2020-06-22,49,271,4.57,11.6,0
2020-06-22,50,782,8.79,19.3,.0862
2020-06-22,51,224,6,3.4,0
2020-06-22,52,293,16.1,3.41,.258
2020-06-22,53,367,10.1,16.2,.0877
2020-06-23,1,879,31.6,18.8,.302
2020-06-23,2,2613,262,4.22,.339
2020-06-23,3,1704,86.2,6.23,.516
2020-06-23,4,518,7.11,20.3,.139
2020-06-23,5,755,14.8,41.7,.303
2020-06-23,6,340,10.2,6.69,.077
2020-06-23,7,673,12.3,15.7,.168
2020-06-23,8,493,17.7,12.8,.139
2020-06-23,9,416,26.9,3.26,.0571
2020-06-23,10,446,10,11.8,.0883
2020-06-23,11,373,4.99,18.5,.0784
2020-06-23,12,193,8.04,3.51,.0148
2020-06-23,13,1273,154,3.59,.122
2020-06-23,14,1599,98.7,6.71,.415
2020-06-23,15,610,28.1,8.03,.391
2020-06-23,16,518,8.95,20.5,.0897
2020-06-23,17,818,13,20.8,.129
2020-06-23,18,1151,74.2,2.21,.252
2020-06-23,19,334,6.47,16.3,.0447
2020-06-23,20,882,17.7,17.7,.168
2020-06-23,21,365,5.44,4.02,.0324
2020-06-23,22,557,14.5,12.4,.221
2020-06-23,23,1206,53.7,8.83,.361
2020-06-23,24,233,8.37,5.18,0
2020-06-23,25,2438,121,4.16,.426
2020-06-23,26,280,8.15,9.98,.0179
2020-06-23,27,476,25.8,5.37,.13
2020-06-23,28,921,50.7,5.87,.118
2020-06-23,29,1430,76.1,5.59,.344
2020-06-23,30,1190,14.1,18.5,.165
2020-06-23,31,1104,39.4,11.5,.317
2020-06-23,32,272,12.1,2.42,.0421
2020-06-23,33,581,23.6,24,.286
2020-06-23,34,368,7.01,12.6,.186
2020-06-23,35,153,4.25,5.05,.0276
2020-06-23,36,553,28.4,9.9,.094
2020-06-23,37,286,4.41,5.12,.0406
2020-06-23,38,987,33.2,21.5,.289
2020-06-23,39,379,3.96,12.5,.0128
2020-06-23,40,1154,14.5,15.9,.375
2020-06-23,41,309,7.24,5.63,.0769
2020-06-23,42,868,59.3,7.5,.305
2020-06-23,43,420,8.08,20.8,.155
2020-06-23,44,1941,136,5.24,.256
2020-06-23,45,182,5.04,4.04,.0277
2020-06-23,46,471,27.6,6.35,.266
2020-06-23,47,451,7.33,9.47,.143
2020-06-23,48,58.6,1.13,.967,0
2020-06-23,49,287,4.57,12.9,0
2020-06-23,50,797,9.05,19.8,.111
2020-06-23,51,227,6,3.52,0
2020-06-23,52,297,16.7,3.55,.278
2020-06-23,53,381,10.1,16.5,.0439
2020-06-24,1,891,31.9,17.5,.305
2020-06-24,2,2616,262,4.12,.331
2020-06-24,3,1711,86.9,6.32,.483
2020-06-24,4,547,7.34,23.1,.145
2020-06-24,5,780,15.4,40.5,.354
2020-06-24,6,350,10.4,7.58,.0856
2020-06-24,7,688,12.4,15.6,.141
2020-06-24,8,507,17.8,13.6,.113
2020-06-24,9,422,26.9,3.86,.0824
2020-06-24,10,468,10.2,13.8,.109
2020-06-24,11,391,5.19,19.1,.0998
2020-06-24,12,199,8.09,4.03,.0222
2020-06-24,13,1277,154,3.49,.139
2020-06-24,14,1606,99.5,7.11,.433
2020-06-24,15,618,28.6,8.45,.423
2020-06-24,16,543,9.11,21.6,.0897
2020-06-24,17,841,13.2,22.8,.167
2020-06-24,18,1153,74.6,2.01,.267
2020-06-24,19,357,6.47,18.3,.0447
2020-06-24,20,906,18.1,19,.244
2020-06-24,21,369,5.44,4.33,.0162
2020-06-24,22,573,14.5,13.8,.153
2020-06-24,23,1216,54.8,8.3,.433
2020-06-24,24,239,8.37,5.38,0
2020-06-24,25,2442,122,3.45,.444
2020-06-24,26,291,8.15,10.1,0
2020-06-24,27,480,26,4.3,.0932
2020-06-24,28,932,50.7,6.48,.0982
2020-06-24,29,1435,76.7,5.69,.364
2020-06-24,30,1211,14.7,19,.226
2020-06-24,31,1119,39.9,11.5,.317
2020-06-24,32,277,12.4,2.67,.0631
2020-06-24,33,603,24.3,26.4,.355
2020-06-24,34,390,7.11,14.2,.143
2020-06-24,35,157,4.25,5.04,-.0092
2020-06-24,36,569,28.4,10.2,.0403
2020-06-24,37,293,4.55,5.18,.0406
2020-06-24,38,1022,34.1,23.7,.4
2020-06-24,39,390,3.96,12.3,.0128
2020-06-24,40,1164,14.5,15.2,.35
2020-06-24,41,317,7.3,6.34,.0513
2020-06-24,42,873,59.4,7.25,.282
2020-06-24,43,468,8.22,25.4,.165
2020-06-24,44,1951,136,5.53,.22
2020-06-24,45,189,5.04,4.54,.0277
2020-06-24,46,483,27.8,7.26,.278
2020-06-24,47,457,7.33,9.46,.127
2020-06-24,48,59.9,1.13,1.11,0
2020-06-24,49,308,4.78,14.8,.0297
2020-06-24,50,819,9.05,20.4,.0739
2020-06-24,51,231,6,3.65,-.0317
2020-06-24,52,302,16.7,3.41,.139
2020-06-24,53,421,10.1,20.1,.0439
2020-06-25,1,911,32.3,18.8,.312
2020-06-25,2,2620,262,4.14,.314
2020-06-25,3,1721,87.4,6.85,.463
2020-06-25,4,573,7.49,25.7,.145
2020-06-25,5,828,15.5,42.2,.306
2020-06-25,6,360,10.5,8,.0899
2020-06-25,7,703,12.7,15.7,.146
2020-06-25,8,524,17.9,14.8,.113
2020-06-25,9,427,27,3.96,.0571
2020-06-25,10,493,10.4,15.4,.0883
2020-06-25,11,422,5.19,20.7,.0856
2020-06-25,12,202,8.09,3.89,.0222
2020-06-25,13,1285,155,4.18,.188
2020-06-25,14,1606,99.9,6.49,.388
2020-06-25,15,631,28.7,8.93,.391
2020-06-25,16,557,9.11,23.6,.0897
2020-06-25,17,866,13.2,23.3,.142
2020-06-25,18,1157,74.9,2.83,.237
2020-06-25,19,389,6.68,21.1,.0597
2020-06-25,20,922,18.7,20.6,.259
2020-06-25,21,374,5.44,4.49,.0162
2020-06-25,22,594,14.9,15.3,.102
2020-06-25,23,1224,55.1,8.5,.433
2020-06-25,24,242,8.61,5.31,.0351
2020-06-25,25,2446,123,3.32,.48
2020-06-25,26,302,8.53,9.84,.0537
2020-06-25,27,484,26.2,4.34,.0932
2020-06-25,28,940,50.7,6.72,.0589
2020-06-25,29,1439,76.9,5.18,.324
2020-06-25,30,1245,14.8,22.5,.206
2020-06-25,31,1135,40.3,11.2,.317
2020-06-25,32,285,12.5,3.66,.0631
2020-06-25,33,625,26,25.4,.505
2020-06-25,34,406,7.11,14.2,.129
2020-06-25,35,162,4.25,5.26,-.0092
2020-06-25,36,579,29,11.3,.107
2020-06-25,37,308,4.55,6.73,.0406
2020-06-25,38,1055,34.4,25.3,.4
2020-06-25,39,402,3.96,12.4,.0128
2020-06-25,40,1176,14.7,14.1,.3
2020-06-25,41,323,7.66,6.36,.094
2020-06-25,42,883,59.9,7.52,.293
2020-06-25,43,498,8.63,26.4,.214
2020-06-25,44,1958,136,6.55,.22
2020-06-25,45,194,5.43,4.98,.083
2020-06-25,46,495,28,8.18,.22
2020-06-25,47,466,7.78,9.39,.159
2020-06-25,48,61.1,1.13,1.01,0
2020-06-25,49,329,4.78,16.1,.0297
2020-06-25,50,847,9.05,20.8,.0616
2020-06-25,51,234,6,3.71,0
2020-06-25,52,308,16.8,3.89,.139
2020-06-25,53,453,10.1,22,.0219
2020-06-26,1,929,32.5,19.4,.29
2020-06-26,2,2624,263,4.07,.314
